audio_id,question_id,wpm,pause_count,speech_duration,word_count,average_pause,silence_ratio,long_pause_count,filler_count,repetition_count,hesitation_label
AUD_4380,Spontaneous,155,5,79.36,101,,,,,,High
AUD_4381,Reading,158,3,46.63,80,,,,,,High
AUD_4382,Spontaneous,155,14,40.07,120,,,,,,Medium
AUD_4383,Reading,116,2,76.41,139,,,,,,Medium
AUD_4384,Spontaneous,147,4,22.23,80,,,,,,High
AUD_4385,Reading,120,5,61.58,151,,,,,,Medium
AUD_4386,Reading,165,5,81.15,181,,,,,,Medium
AUD_4387,Spontaneous,95,4,48.71,146,,,,,,Medium
AUD_4388,Reading,93,3,38.85,116,,,,,,High
AUD_4389,Spontaneous,99,13,54.42,186,,,,,,High
AUD_4390,Reading,108,9,70.22,132,,,,,,High
AUD_4391,Spontaneous,93,11,56.16,105,,,,,,High
AUD_4392,Reading,96,14,20.53,75,,,,,,High
AUD_4393,Spontaneous,118,12,25.48,109,,,,,,High
AUD_4394,Reading,99,3,70.49,177,,,,,,High
AUD_4395,Reading,162,6,48.0,176,,,,,,High
AUD_4396,Spontaneous,95,8,74.93,121,,,,,,Medium
AUD_4397,Spontaneous,172,10,65.46,139,,,,,,High
AUD_4398,Spontaneous,168,13,60.71,107,,,,,,High
AUD_4399,Spontaneous,109,4,83.1,112,,,,,,High
AUD_4400,Reading,96,2,21.49,169,,,,,,Medium
AUD_4401,Reading,100,10,30.85,180,,,,,,High
AUD_4402,Reading,140,2,63.71,184,,,,,,High
AUD_4403,Reading,144,9,24.61,163,,,,,,Low
AUD_4404,Reading,118,3,65.15,51,,,,,,High
AUD_4405,Spontaneous,117,8,88.89,189,,,,,,Medium
AUD_4406,Spontaneous,138,13,81.52,97,,,,,,Medium
AUD_4407,Spontaneous,118,4,61.36,102,,,,,,Medium
AUD_4408,Spontaneous,174,7,82.58,174,,,,,,High
AUD_4409,Spontaneous,124,7,28.14,166,,,,,,Medium
AUD_4410,Reading,110,5,51.83,140,,,,,,High
AUD_4411,Reading,103,9,50.01,131,,,,,,High
AUD_4412,Spontaneous,147,13,43.55,117,,,,,,Medium
AUD_4413,Spontaneous,119,13,20.01,143,,,,,,High
AUD_4414,Spontaneous,107,6,82.37,198,,,,,,Medium
AUD_4415,Reading,115,8,74.44,121,,,,,,Medium
AUD_4416,Spontaneous,118,14,65.7,152,,,,,,High
AUD_4417,Spontaneous,146,6,29.03,62,,,,,,High
AUD_4418,Spontaneous,106,14,46.47,173,,,,,,High
AUD_4419,Reading,156,13,84.7,199,,,,,,Medium
AUD_4420,Spontaneous,117,5,63.19,56,,,,,,Medium
AUD_4421,Reading,134,7,62.24,73,,,,,,High
AUD_4422,Spontaneous,149,4,83.92,182,,,,,,High
AUD_4423,Spontaneous,139,7,59.19,99,,,,,,Medium
AUD_4424,Reading,150,7,61.83,75,,,,,,High
AUD_4425,Reading,119,12,44.2,187,,,,,,High
AUD_4426,Spontaneous,177,12,46.0,60,,,,,,Medium
AUD_4427,Spontaneous,131,7,67.99,89,,,,,,Medium
AUD_4428,Reading,119,12,42.43,151,,,,,,Medium
AUD_4429,Reading,117,4,59.14,60,,,,,,Medium
AUD_4430,Spontaneous,94,14,39.54,161,,,,,,Medium
AUD_4431,Reading,152,9,31.63,143,,,,,,Medium
AUD_4432,Reading,114,5,51.81,53,,,,,,High
AUD_4433,Spontaneous,176,12,35.22,51,,,,,,Medium
AUD_4434,Spontaneous,109,3,82.89,94,,,,,,High
AUD_4435,Spontaneous,138,8,41.25,123,,,,,,Medium
AUD_4436,Reading,156,12,61.82,152,,,,,,Medium
AUD_4437,Spontaneous,168,9,38.44,91,,,,,,High
AUD_4438,Spontaneous,104,12,38.06,78,,,,,,High
AUD_4439,Reading,179,5,44.54,193,,,,,,Medium
AUD_4440,Spontaneous,172,7,84.11,149,,,,,,Medium
AUD_4441,Reading,177,9,47.4,181,,,,,,High
AUD_4442,Reading,167,6,77.49,149,,,,,,Medium
AUD_4443,Spontaneous,169,10,33.81,65,,,,,,High
AUD_4444,Spontaneous,144,7,23.37,55,,,,,,Medium
AUD_4445,Reading,166,7,74.72,91,,,,,,High
AUD_4446,Spontaneous,138,13,57.93,177,,,,,,High
AUD_4447,Reading,138,14,55.26,149,,,,,,Medium
AUD_4448,Reading,141,3,39.05,125,,,,,,High
AUD_4449,Spontaneous,180,8,25.06,91,,,,,,Medium
AUD_4450,Spontaneous,99,10,53.8,144,,,,,,High
AUD_4451,Reading,162,6,80.71,61,,,,,,Medium
AUD_4452,Reading,115,6,28.4,173,,,,,,Medium
AUD_4453,Spontaneous,123,13,85.04,113,,,,,,Medium
AUD_4454,Reading,97,14,39.23,78,,,,,,High
AUD_4455,Reading,122,12,57.25,68,,,,,,Medium
AUD_4456,Reading,179,6,24.66,146,,,,,,Medium
AUD_4457,Spontaneous,126,2,49.75,94,,,,,,High
AUD_4458,Reading,150,6,28.81,103,,,,,,Medium
AUD_4459,Reading,101,11,23.36,159,,,,,,Medium
AUD_4460,Spontaneous,173,9,87.66,129,,,,,,Medium
AUD_4461,Reading,164,4,71.11,62,,,,,,Medium
AUD_4462,Reading,125,10,70.33,189,,,,,,Medium
AUD_4463,Spontaneous,121,10,26.34,162,,,,,,High
AUD_4464,Spontaneous,129,7,85.05,120,,,,,,Medium
AUD_4465,Spontaneous,126,5,52.86,63,,,,,,Low
AUD_4466,Spontaneous,113,5,79.66,91,,,,,,Medium
AUD_4467,Spontaneous,179,12,20.88,148,,,,,,Low
AUD_4468,Reading,163,2,40.87,125,,,,,,Medium
AUD_4469,Reading,114,11,89.72,153,,,,,,High
AUD_4470,Spontaneous,178,6,49.95,170,,,,,,High
AUD_4471,Reading,91,6,82.19,114,,,,,,High
AUD_4472,Spontaneous,129,6,42.96,194,,,,,,Medium
AUD_4473,Reading,141,13,56.77,87,,,,,,Medium
AUD_4474,Reading,93,2,79.8,77,,,,,,High
AUD_4475,Reading,104,2,62.41,82,,,,,,Low
AUD_4476,Spontaneous,113,11,70.76,160,,,,,,High
AUD_4477,Spontaneous,155,13,36.02,175,,,,,,High
AUD_4478,Spontaneous,175,3,30.91,177,,,,,,Medium
AUD_4479,Reading,146,2,36.12,119,,,,,,Medium
AUD_4480,Spontaneous,141,14,54.51,134,,,,,,Medium
AUD_4481,Reading,138,9,76.07,181,,,,,,Medium
AUD_4482,Reading,122,13,44.78,168,,,,,,High
AUD_4483,Spontaneous,164,13,59.54,59,,,,,,High
AUD_4484,Reading,139,5,76.34,85,,,,,,High
AUD_4485,Reading,111,7,36.71,122,,,,,,Medium
AUD_4486,Reading,102,9,81.81,181,,,,,,High
AUD_4487,Spontaneous,179,6,86.72,171,,,,,,High
AUD_4488,Spontaneous,92,7,22.73,185,,,,,,Medium
AUD_4489,Spontaneous,174,5,24.14,76,,,,,,High
AUD_4490,Reading,110,7,26.37,186,,,,,,Medium
AUD_4491,Reading,149,7,74.37,90,,,,,,High
AUD_4492,Spontaneous,117,4,33.25,153,,,,,,Medium
AUD_4493,Reading,167,5,70.8,75,,,,,,Medium
AUD_4494,Spontaneous,139,7,50.89,181,,,,,,Medium
AUD_4495,Spontaneous,103,9,78.54,165,,,,,,Medium
AUD_4496,Spontaneous,114,14,76.6,178,,,,,,Medium
AUD_4497,Spontaneous,119,8,87.18,197,,,,,,High
AUD_4498,Reading,170,5,37.57,141,,,,,,High
AUD_4499,Reading,159,4,36.05,145,,,,,,High
AUD_4500,Reading,165,12,22.21,101,,,,,,High
AUD_4501,Spontaneous,95,9,48.73,143,,,,,,High
AUD_4502,Reading,142,7,52.13,113,,,,,,High
AUD_4503,Spontaneous,180,13,87.52,70,,,,,,High
AUD_4504,Spontaneous,161,9,78.15,155,,,,,,Medium
AUD_4505,Spontaneous,101,10,31.68,129,,,,,,Medium
AUD_4506,Reading,151,10,75.89,125,,,,,,High
AUD_4507,Spontaneous,157,11,32.48,145,,,,,,High
AUD_4508,Reading,136,12,25.44,74,,,,,,Low
AUD_4509,Reading,97,10,78.6,75,,,,,,High
AUD_4510,Reading,93,11,88.32,149,,,,,,High
AUD_4511,Reading,174,2,26.17,130,,,,,,Medium
AUD_4512,Reading,113,13,76.97,76,,,,,,High
AUD_4513,Reading,124,4,80.14,112,,,,,,High
AUD_4514,Reading,162,10,28.31,135,,,,,,Medium
AUD_4515,Reading,152,5,39.83,167,,,,,,High
AUD_4516,Spontaneous,177,11,71.36,87,,,,,,High
AUD_4517,Spontaneous,98,13,76.54,95,,,,,,Medium
AUD_4518,Reading,154,3,44.78,176,,,,,,High
AUD_4519,Reading,97,2,31.2,120,,,,,,Medium
AUD_4520,Reading,90,6,65.38,180,,,,,,Medium
AUD_4521,Reading,101,5,69.14,183,,,,,,Medium
AUD_4522,Reading,146,6,55.25,62,,,,,,High
AUD_4523,Spontaneous,151,12,30.15,139,,,,,,Medium
AUD_4524,Reading,129,6,79.11,161,,,,,,High
AUD_4525,Reading,94,9,65.17,82,,,,,,High
AUD_4526,Reading,147,7,80.84,111,,,,,,Medium
AUD_4527,Spontaneous,98,4,85.31,112,,,,,,High
AUD_4528,Spontaneous,103,10,76.4,105,,,,,,Medium
AUD_4529,Reading,136,9,87.11,88,,,,,,Medium
AUD_4530,Spontaneous,121,10,86.8,109,,,,,,Medium
AUD_4531,Spontaneous,132,5,63.35,154,,,,,,Medium
AUD_4532,Spontaneous,147,14,70.97,176,,,,,,Medium
AUD_4533,Spontaneous,104,9,68.96,132,,,,,,Medium
AUD_4534,Spontaneous,170,12,63.48,154,,,,,,Medium
AUD_4535,Spontaneous,140,4,21.35,123,,,,,,High
AUD_4536,Spontaneous,92,6,44.91,184,,,,,,Medium
AUD_4537,Spontaneous,147,8,27.01,171,,,,,,High
AUD_4538,Reading,132,2,41.02,111,,,,,,Medium
AUD_4539,Reading,153,2,24.8,50,,,,,,Medium
AUD_4540,Spontaneous,161,4,84.4,128,,,,,,Medium
AUD_4541,Spontaneous,174,5,51.59,167,,,,,,High
AUD_4542,Reading,180,2,33.26,114,,,,,,Medium
AUD_4543,Reading,139,9,60.93,115,,,,,,High
AUD_4544,Spontaneous,141,3,33.75,116,,,,,,Medium
AUD_4545,Reading,92,12,76.31,149,,,,,,Medium
AUD_4546,Spontaneous,168,6,41.41,103,,,,,,High
AUD_4547,Reading,93,14,42.04,170,,,,,,Medium
AUD_4548,Spontaneous,147,7,80.9,149,,,,,,Medium
AUD_4549,Reading,99,12,59.14,152,,,,,,Medium
AUD_4550,Spontaneous,116,7,82.11,157,,,,,,Low
AUD_4551,Reading,103,7,48.9,61,,,,,,High
AUD_4552,Reading,102,12,44.07,197,,,,,,Medium
AUD_4553,Spontaneous,97,2,55.43,136,,,,,,Medium
AUD_4554,Spontaneous,119,4,24.3,135,,,,,,High
AUD_4555,Reading,128,4,30.79,81,,,,,,High
AUD_4556,Reading,132,9,35.37,120,,,,,,Medium
AUD_4557,Spontaneous,130,7,77.17,93,,,,,,Medium
AUD_4558,Reading,137,3,71.37,115,,,,,,Medium
AUD_4559,Reading,167,14,33.53,127,,,,,,Medium
AUD_4560,Reading,147,2,39.37,104,,,,,,Medium
AUD_4561,Reading,92,5,86.1,65,,,,,,Medium
AUD_4562,Reading,106,2,26.01,137,,,,,,High
AUD_4563,Spontaneous,121,6,58.32,120,,,,,,High
AUD_4564,Reading,175,13,56.54,117,,,,,,Medium
AUD_4565,Reading,97,12,70.8,173,,,,,,High
AUD_4566,Spontaneous,154,9,38.3,182,,,,,,Medium
AUD_4567,Spontaneous,93,11,85.43,54,,,,,,Medium
AUD_4568,Spontaneous,123,3,48.74,174,,,,,,High
AUD_4569,Spontaneous,159,9,40.0,180,,,,,,High
AUD_4570,Spontaneous,121,14,43.58,185,,,,,,Medium
AUD_4571,Reading,129,9,44.41,123,,,,,,High
AUD_4572,Reading,171,7,33.92,174,,,,,,High
AUD_4573,Reading,96,9,84.96,147,,,,,,Medium
AUD_4574,Spontaneous,137,14,32.24,172,,,,,,High
AUD_4575,Spontaneous,123,3,81.8,149,,,,,,High
AUD_4576,Spontaneous,177,8,48.35,102,,,,,,Medium
AUD_4577,Reading,161,13,38.85,125,,,,,,High
AUD_4578,Reading,101,9,33.9,177,,,,,,Low
AUD_4579,Reading,173,5,55.3,63,,,,,,High
AUD_4580,Reading,109,10,66.85,54,,,,,,Medium
AUD_4581,Reading,98,12,82.88,161,,,,,,High
AUD_4582,Reading,139,7,65.67,76,,,,,,Medium
AUD_4583,Spontaneous,156,13,53.86,174,,,,,,High
AUD_4584,Reading,154,4,22.34,78,,,,,,High
AUD_4585,Reading,138,14,84.08,52,,,,,,High
AUD_4586,Reading,134,5,83.17,186,,,,,,High
AUD_4587,Reading,177,13,46.51,50,,,,,,Medium
AUD_4588,Reading,164,5,22.03,72,,,,,,High
AUD_4589,Spontaneous,153,2,71.34,116,,,,,,High
AUD_4590,Reading,108,14,75.42,55,,,,,,Medium
AUD_4591,Reading,164,11,57.97,98,,,,,,Medium
AUD_4592,Spontaneous,157,2,48.2,192,,,,,,Medium
AUD_4593,Spontaneous,179,2,79.58,79,,,,,,Medium
AUD_4594,Reading,102,5,33.48,89,,,,,,High
AUD_4595,Reading,154,2,50.77,112,,,,,,Medium
AUD_4596,Reading,178,7,21.71,97,,,,,,High
AUD_4597,Reading,132,3,31.48,173,,,,,,Medium
AUD_4598,Reading,156,2,85.86,117,,,,,,Medium
AUD_4599,Spontaneous,178,8,60.47,184,,,,,,Medium
AUD_4600,Spontaneous,139,7,76.39,92,,,,,,High
AUD_4601,Reading,153,2,54.06,193,,,,,,Medium
AUD_4602,Reading,92,13,78.44,71,,,,,,Medium
AUD_4603,Spontaneous,137,14,57.73,112,,,,,,Medium
AUD_4604,Spontaneous,113,11,20.32,90,,,,,,High
AUD_4605,Reading,102,13,82.98,99,,,,,,High
AUD_4606,Reading,154,10,30.4,116,,,,,,High
AUD_4607,Reading,94,7,51.54,135,,,,,,Medium
AUD_4608,Reading,171,3,53.37,86,,,,,,High
AUD_4609,Reading,137,8,23.31,199,,,,,,Medium
AUD_4610,Reading,148,4,23.71,76,,,,,,Medium
AUD_4611,Spontaneous,113,8,73.38,169,,,,,,Medium
AUD_4612,Spontaneous,106,10,41.03,179,,,,,,Low
AUD_4613,Spontaneous,112,6,48.67,71,,,,,,High
AUD_4614,Spontaneous,111,2,59.49,66,,,,,,Medium
AUD_4615,Reading,168,6,46.14,161,,,,,,High
AUD_4616,Spontaneous,161,9,74.25,174,,,,,,High
AUD_4617,Spontaneous,167,9,81.91,105,,,,,,Medium
AUD_4618,Reading,156,4,24.18,92,,,,,,Low
AUD_4619,Spontaneous,148,5,64.48,170,,,,,,Medium
AUD_4620,Reading,138,13,42.24,182,,,,,,Medium
AUD_4621,Reading,114,9,60.83,179,,,,,,Medium
AUD_4622,Spontaneous,153,9,53.87,170,,,,,,Medium
AUD_4623,Spontaneous,102,8,43.36,181,,,,,,High
AUD_4624,Spontaneous,136,7,26.64,161,,,,,,Medium
AUD_4625,Reading,108,5,59.16,183,,,,,,Medium
AUD_4626,Spontaneous,135,11,27.9,54,,,,,,High
AUD_4627,Reading,116,14,30.93,110,,,,,,High
AUD_4628,Spontaneous,95,10,88.75,105,,,,,,Medium
AUD_4629,Reading,135,3,42.17,151,,,,,,High
AUD_4630,Spontaneous,106,3,60.91,168,,,,,,High
AUD_4631,Spontaneous,104,2,39.06,62,,,,,,High
AUD_4632,Reading,125,12,80.59,75,,,,,,High
AUD_4633,Spontaneous,123,13,39.83,113,,,,,,Medium
AUD_4634,Spontaneous,168,4,45.68,188,,,,,,High
AUD_4635,Reading,141,4,62.59,111,,,,,,Medium
AUD_4636,Spontaneous,167,5,80.9,173,,,,,,Medium
AUD_4637,Spontaneous,103,4,77.13,119,,,,,,Medium
AUD_4638,Reading,122,11,38.47,124,,,,,,High
AUD_4639,Spontaneous,140,7,78.07,59,,,,,,High
AUD_4640,Reading,104,10,69.08,193,,,,,,Medium
AUD_4641,Spontaneous,102,9,89.29,61,,,,,,Medium
AUD_4642,Spontaneous,150,7,85.48,137,,,,,,Low
AUD_4643,Reading,149,9,57.32,99,,,,,,Medium
AUD_4644,Spontaneous,111,9,72.5,192,,,,,,High
AUD_4645,Reading,110,11,59.91,108,,,,,,Medium
AUD_4646,Reading,157,7,61.65,111,,,,,,High
AUD_4647,Spontaneous,101,3,27.11,121,,,,,,Medium
AUD_4648,Reading,173,6,20.16,99,,,,,,High
AUD_4649,Spontaneous,175,5,23.37,103,,,,,,Medium
AUD_4650,Reading,168,13,87.66,103,,,,,,Medium
AUD_4651,Spontaneous,109,7,28.84,153,,,,,,Medium
AUD_4652,Spontaneous,92,3,23.11,100,,,,,,High
AUD_4653,Reading,174,5,41.68,123,,,,,,High
AUD_4654,Spontaneous,121,14,61.17,178,,,,,,High
AUD_4655,Spontaneous,118,9,86.39,134,,,,,,Medium
AUD_4656,Spontaneous,114,2,68.99,118,,,,,,High
AUD_4657,Reading,112,4,39.34,178,,,,,,Medium
AUD_4658,Spontaneous,156,5,85.73,166,,,,,,Medium
AUD_4659,Spontaneous,172,3,22.52,104,,,,,,Medium
AUD_4660,Reading,161,13,88.53,134,,,,,,Medium
AUD_4661,Spontaneous,151,3,24.1,138,,,,,,Low
AUD_4662,Reading,116,7,72.77,122,,,,,,Medium
AUD_4663,Reading,139,7,23.17,129,,,,,,Medium
AUD_4664,Spontaneous,111,4,85.21,159,,,,,,Low
AUD_4665,Reading,100,9,27.61,110,,,,,,Medium
AUD_4666,Spontaneous,101,13,23.53,152,,,,,,Medium
AUD_4667,Spontaneous,144,4,82.25,162,,,,,,High
AUD_4668,Spontaneous,93,3,26.71,129,,,,,,High
AUD_4669,Reading,178,6,75.86,191,,,,,,High
AUD_4670,Reading,180,14,72.29,161,,,,,,High
AUD_4671,Spontaneous,103,8,61.92,147,,,,,,High
AUD_4672,Spontaneous,128,2,46.46,137,,,,,,High
AUD_4673,Reading,159,3,84.09,149,,,,,,Medium
AUD_4674,Spontaneous,176,3,80.98,169,,,,,,Medium
AUD_4675,Reading,170,9,49.84,178,,,,,,High
AUD_4676,Reading,113,11,36.22,96,,,,,,Medium
AUD_4677,Spontaneous,98,7,39.08,198,,,,,,High
AUD_4678,Spontaneous,116,14,35.42,88,,,,,,Medium
AUD_4679,Spontaneous,129,14,57.89,52,,,,,,Medium
AUD_4680,Reading,122,14,80.8,193,,,,,,High
AUD_4681,Reading,160,5,74.15,117,,,,,,High
AUD_4682,Reading,113,5,75.69,62,,,,,,Medium
AUD_4683,Reading,167,6,51.38,69,,,,,,Medium
AUD_4684,Spontaneous,110,4,42.57,132,,,,,,Medium
AUD_4685,Reading,123,13,73.01,76,,,,,,Medium
AUD_4686,Spontaneous,130,5,75.53,179,,,,,,Medium
AUD_4687,Reading,116,13,68.67,59,,,,,,High
AUD_4688,Reading,159,5,22.25,138,,,,,,Medium
AUD_4689,Spontaneous,127,8,61.28,68,,,,,,Medium
AUD_4690,Reading,170,8,44.29,192,,,,,,Medium
AUD_4691,Spontaneous,177,2,33.73,152,,,,,,High
AUD_4692,Reading,167,13,68.61,96,,,,,,High
AUD_4693,Spontaneous,137,4,38.8,65,,,,,,High
AUD_4694,Reading,136,10,83.9,130,,,,,,Medium
AUD_4695,Reading,109,7,40.87,181,,,,,,Medium
AUD_4696,Spontaneous,143,7,58.86,162,,,,,,High
AUD_4697,Spontaneous,176,5,77.94,115,,,,,,Medium
AUD_4698,Spontaneous,97,11,48.15,103,,,,,,High
AUD_4699,Reading,158,10,78.01,51,,,,,,High
AUD_4700,Reading,168,13,70.66,110,,,,,,High
AUD_4701,Reading,179,4,84.46,64,,,,,,High
AUD_4702,Reading,120,9,42.81,109,,,,,,Medium
AUD_4703,Reading,122,14,27.35,161,,,,,,Medium
AUD_4704,Reading,111,7,50.12,92,,,,,,High
AUD_4705,Spontaneous,161,13,75.01,142,,,,,,Low
AUD_4706,Reading,103,3,51.53,79,,,,,,Medium
AUD_4707,Reading,114,4,38.34,112,,,,,,High
AUD_4708,Spontaneous,117,2,21.93,73,,,,,,High
AUD_4709,Spontaneous,124,4,41.91,63,,,,,,Medium
AUD_4710,Spontaneous,128,5,69.94,77,,,,,,High
AUD_4711,Spontaneous,140,7,30.33,191,,,,,,High
AUD_4712,Spontaneous,175,11,43.86,157,,,,,,Medium
AUD_4713,Reading,112,8,21.42,83,,,,,,High
AUD_4714,Reading,160,4,70.52,127,,,,,,High
AUD_4715,Spontaneous,151,12,81.65,61,,,,,,High
AUD_4716,Spontaneous,100,14,59.8,110,,,,,,Medium
AUD_4717,Reading,163,8,21.81,154,,,,,,High
AUD_4718,Spontaneous,98,14,35.23,89,,,,,,High
AUD_4719,Reading,156,5,50.69,197,,,,,,Low
AUD_4720,Reading,154,2,61.13,56,,,,,,Medium
AUD_4721,Spontaneous,152,2,54.74,128,,,,,,Medium
AUD_4722,Reading,115,9,84.11,170,,,,,,Medium
AUD_4723,Reading,142,11,85.7,122,,,,,,Medium
AUD_4724,Reading,159,8,27.5,117,,,,,,High
AUD_4725,Reading,147,5,29.69,80,,,,,,Medium
AUD_4726,Spontaneous,162,2,45.06,119,,,,,,Medium
AUD_4727,Spontaneous,152,7,49.49,96,,,,,,Low
AUD_4728,Spontaneous,115,12,61.02,107,,,,,,Medium
AUD_4729,Spontaneous,104,13,74.12,199,,,,,,Medium
AUD_4730,Spontaneous,147,12,29.5,73,,,,,,High
AUD_4731,Reading,158,11,76.18,83,,,,,,High
AUD_4732,Reading,103,8,62.7,112,,,,,,Medium
AUD_4733,Reading,106,7,88.66,196,,,,,,Medium
AUD_4734,Reading,91,13,65.58,73,,,,,,High
AUD_4735,Spontaneous,138,7,70.13,113,,,,,,Medium
AUD_4736,Spontaneous,139,9,33.66,197,,,,,,Medium
AUD_4737,Reading,135,7,73.82,165,,,,,,Medium
AUD_4738,Spontaneous,118,3,25.55,147,,,,,,High
AUD_4739,Reading,128,8,65.96,76,,,,,,High
AUD_4740,Reading,159,14,23.89,93,,,,,,Medium
AUD_4741,Spontaneous,106,11,28.07,142,,,,,,High
AUD_4742,Spontaneous,108,14,27.55,114,,,,,,Medium
AUD_4743,Spontaneous,150,5,23.67,168,,,,,,Medium
AUD_4744,Reading,168,12,42.48,103,,,,,,Medium
AUD_4745,Spontaneous,121,12,89.6,169,,,,,,Medium
AUD_4746,Reading,174,4,44.38,56,,,,,,Medium
AUD_4747,Spontaneous,95,9,73.25,103,,,,,,High
AUD_4748,Reading,101,11,29.26,92,,,,,,High
AUD_4749,Spontaneous,131,13,51.81,69,,,,,,Medium
AUD_4750,Reading,155,13,32.96,133,,,,,,Medium
AUD_4751,Reading,123,6,33.45,92,,,,,,Medium
AUD_4752,Spontaneous,140,5,26.98,176,,,,,,Medium
AUD_4753,Reading,93,12,50.24,85,,,,,,Medium
AUD_4754,Spontaneous,132,5,25.29,115,,,,,,Low
AUD_4755,Spontaneous,112,6,83.69,170,,,,,,Medium
AUD_4756,Spontaneous,136,13,51.35,58,,,,,,Low
AUD_4757,Reading,137,5,78.7,132,,,,,,Medium
AUD_4758,Spontaneous,158,4,88.56,128,,,,,,High
AUD_4759,Reading,139,5,67.44,70,,,,,,High
AUD_4760,Spontaneous,145,11,83.11,65,,,,,,Medium
AUD_4761,Spontaneous,138,14,29.48,75,,,,,,Medium
AUD_4762,Reading,179,14,78.1,78,,,,,,High
AUD_4763,Reading,161,6,38.99,147,,,,,,Medium
AUD_4764,Spontaneous,158,13,53.08,120,,,,,,Low
AUD_4765,Reading,146,3,65.26,192,,,,,,High
AUD_4766,Spontaneous,138,8,83.25,66,,,,,,High
AUD_4767,Reading,121,6,83.77,186,,,,,,Medium
AUD_4768,Reading,161,10,26.45,81,,,,,,High
AUD_4769,Spontaneous,107,7,45.52,115,,,,,,High
AUD_4770,Reading,93,12,75.52,108,,,,,,Medium
AUD_4771,Spontaneous,153,2,69.22,160,,,,,,Medium
AUD_4772,Spontaneous,103,10,21.84,132,,,,,,Medium
AUD_4773,Reading,171,6,51.49,159,,,,,,Medium
AUD_4774,Spontaneous,159,10,78.05,108,,,,,,Medium
AUD_4775,Reading,144,2,71.64,79,,,,,,Medium
AUD_4776,Reading,118,3,48.83,60,,,,,,Medium
AUD_4777,Spontaneous,147,4,71.46,168,,,,,,High
AUD_4778,Reading,133,13,58.58,143,,,,,,High
AUD_4779,Spontaneous,116,6,83.88,51,,,,,,High
AUD_4780,Spontaneous,175,7,61.1,80,,,,,,Medium
AUD_4781,Reading,105,6,48.05,112,,,,,,High
AUD_4782,Reading,158,2,80.4,166,,,,,,Medium
AUD_4783,Spontaneous,162,5,23.49,176,,,,,,High
AUD_4784,Spontaneous,176,7,83.04,85,,,,,,Low
AUD_4785,Spontaneous,139,5,68.74,89,,,,,,Medium
AUD_4786,Reading,138,5,85.84,72,,,,,,High
AUD_4787,Reading,173,6,37.54,67,,,,,,High
AUD_4788,Spontaneous,162,9,68.64,128,,,,,,Medium
AUD_4789,Reading,159,6,76.66,83,,,,,,Medium
AUD_4790,Spontaneous,161,8,69.15,156,,,,,,Medium
AUD_4791,Reading,134,9,34.72,98,,,,,,High
AUD_4792,Spontaneous,94,7,39.29,111,,,,,,Medium
AUD_4793,Spontaneous,108,7,59.67,91,,,,,,Medium
AUD_4794,Spontaneous,148,3,51.27,73,,,,,,High
AUD_4795,Spontaneous,126,14,71.46,126,,,,,,Low
AUD_4796,Spontaneous,145,14,46.51,144,,,,,,High
AUD_4797,Spontaneous,140,11,80.16,132,,,,,,Medium
AUD_4798,Reading,129,6,50.23,142,,,,,,High
AUD_4799,Spontaneous,111,2,22.8,71,,,,,,High
AUD_4800,Spontaneous,155,10,21.22,154,,,,,,Medium
AUD_4801,Spontaneous,172,8,65.27,134,,,,,,Medium
AUD_4802,Spontaneous,159,3,57.84,110,,,,,,High
AUD_4803,Spontaneous,101,7,57.99,118,,,,,,High
AUD_4804,Reading,138,11,75.3,55,,,,,,Low
AUD_4805,Spontaneous,165,10,46.3,134,,,,,,Medium
AUD_4806,Spontaneous,143,13,89.68,163,,,,,,High
AUD_4807,Spontaneous,130,6,86.19,188,,,,,,High
AUD_4808,Spontaneous,116,4,20.91,73,,,,,,Medium
AUD_4809,Reading,120,12,82.7,128,,,,,,High
AUD_4810,Reading,112,11,67.64,159,,,,,,Medium
AUD_4811,Spontaneous,108,12,55.15,153,,,,,,Medium
AUD_4812,Spontaneous,143,5,60.79,100,,,,,,High
AUD_4813,Reading,136,4,78.93,68,,,,,,Medium
AUD_4814,Spontaneous,156,2,86.57,180,,,,,,Medium
AUD_4815,Reading,118,11,59.22,180,,,,,,High
AUD_4816,Spontaneous,131,12,32.69,177,,,,,,Medium
AUD_4817,Reading,151,14,64.78,141,,,,,,Medium
AUD_4818,Reading,177,8,25.34,80,,,,,,High
AUD_4819,Spontaneous,121,9,64.46,155,,,,,,Medium
AUD_4820,Spontaneous,117,3,76.6,173,,,,,,High
AUD_4821,Spontaneous,130,9,44.73,162,,,,,,High
AUD_4822,Spontaneous,155,13,24.98,185,,,,,,Medium
AUD_4823,Reading,177,10,68.46,66,,,,,,Low
AUD_4824,Reading,138,8,43.75,148,,,,,,Medium
AUD_4825,Spontaneous,163,12,37.44,149,,,,,,Medium
AUD_4826,Reading,132,2,68.24,153,,,,,,Medium
AUD_4827,Spontaneous,94,5,87.87,94,,,,,,Medium
AUD_4828,Spontaneous,170,8,72.17,146,,,,,,Medium
AUD_4829,Spontaneous,116,7,54.39,109,,,,,,High
AUD_4830,Reading,102,12,62.04,163,,,,,,Medium
AUD_4831,Spontaneous,180,9,29.96,70,,,,,,High
AUD_4832,Reading,121,7,76.92,161,,,,,,High
AUD_4833,Spontaneous,102,11,62.3,198,,,,,,High
AUD_4834,Reading,118,7,87.61,174,,,,,,Medium
