sample_id,speaker_id,age,gender,region,education_level,english_learning_years,task_type,speech_duration_sec,word_count,speaking_rate_wpm,pause_count,pronunciation_score,fluency_score,intonation_score,overall_score,target_level
AUD_4645,1671,44,Male,Zhejiang,High School,10,Reading,59.91,108,110.44,11,52,99,56,67.3,Medium
AUD_4646,1824,38,Female,Hubei,Undergraduate,14,Reading,61.65,111,157.09,7,95,65,94,85.7,High
AUD_4647,1117,33,Female,Sichuan,High School,11,Spontaneous,27.11,121,100.53,3,69,82,50,67.2,Medium
AUD_4648,1611,41,Male,Sichuan,Postgraduate,12,Reading,20.16,99,173.09,6,62,87,88,77.3,High
AUD_4649,1379,31,Female,Sichuan,Postgraduate,13,Spontaneous,23.37,103,174.94,5,72,66,86,74.4,Medium
AUD_4650,1928,40,Male,Shanghai,High School,4,Reading,87.66,103,168.39,13,66,94,67,74.7,Medium
AUD_4651,1919,37,Female,Sichuan,Postgraduate,7,Spontaneous,28.84,153,108.96,7,78,74,57,70.5,Medium
AUD_4652,1678,37,Male,Beijing,High School,4,Spontaneous,23.11,100,91.51,3,92,91,64,83.30000000000001,High
AUD_4653,1289,23,Male,Sichuan,Postgraduate,13,Reading,41.68,123,174.3,5,88,80,99,88.9,High
AUD_4654,1439,39,Male,Beijing,High School,7,Spontaneous,61.17,178,120.96,14,81,91,55,76.2,High
AUD_4655,1667,42,Female,Shanghai,Postgraduate,9,Spontaneous,86.39,134,117.94,9,84,50,86,74.4,Medium
AUD_4656,1932,22,Female,Zhejiang,Undergraduate,8,Spontaneous,68.99,118,113.55,2,84,88,71,81.3,High
AUD_4657,1006,41,Male,Henan,Undergraduate,6,Reading,39.34,178,112.01,4,83,69,60,71.9,Medium
AUD_4658,1195,38,Male,Beijing,Postgraduate,4,Spontaneous,85.73,166,156.11,5,70,58,75,67.9,Medium
AUD_4659,1420,35,Female,Shanghai,High School,9,Spontaneous,22.52,104,171.71,3,65,92,57,70.69999999999999,Medium
AUD_4660,1567,32,Female,Henan,Postgraduate,14,Reading,88.53,134,160.75,13,72,51,58,61.5,Medium
AUD_4661,1832,23,Male,Henan,High School,12,Spontaneous,24.1,138,150.67,3,60,50,62,57.599999999999994,Low
AUD_4662,1192,42,Female,Sichuan,Postgraduate,11,Reading,72.77,122,115.9,7,63,93,52,68.7,Medium
AUD_4663,1558,36,Female,Shanghai,Postgraduate,3,Reading,23.17,129,139.23,7,52,88,52,62.800000000000004,Medium
AUD_4664,1147,18,Female,Henan,Undergraduate,5,Spontaneous,85.21,159,111.33,4,56,54,56,55.400000000000006,Low
AUD_4665,1786,18,Male,Sichuan,High School,9,Reading,27.61,110,100.04,9,89,61,52,69.5,Medium
AUD_4666,1668,30,Male,Hubei,High School,11,Spontaneous,23.53,152,100.83,13,94,63,60,74.5,Medium
AUD_4667,1201,20,Female,Shanghai,High School,7,Spontaneous,82.25,162,144.34,4,60,88,95,78.9,High
AUD_4668,1443,27,Male,Henan,High School,9,Spontaneous,26.71,129,93.46,3,82,81,77,80.2,High
AUD_4669,1913,38,Female,Zhejiang,High School,12,Reading,75.86,191,177.59,6,68,89,91,81.2,High
AUD_4670,1987,20,Female,Beijing,Undergraduate,9,Reading,72.29,161,179.59,14,94,95,80,90.1,High
AUD_4671,1418,26,Male,Hubei,Postgraduate,6,Spontaneous,61.92,147,103.45,8,98,93,58,84.5,High
AUD_4672,1426,25,Male,Zhejiang,High School,7,Spontaneous,46.46,137,128.46,2,90,58,76,76.2,High
AUD_4673,1478,20,Male,Guangdong,High School,4,Reading,84.09,149,159.13,3,72,91,61,74.4,Medium
AUD_4674,1474,42,Female,Sichuan,Postgraduate,10,Spontaneous,80.98,169,175.96,3,72,91,57,73.2,Medium
AUD_4675,1125,30,Female,Henan,Undergraduate,14,Reading,49.84,178,170.22,9,78,82,93,83.69999999999999,High
AUD_4676,1394,23,Male,Beijing,Undergraduate,3,Reading,36.22,96,112.93,11,55,74,90,71.2,Medium
AUD_4677,1816,30,Male,Zhejiang,Undergraduate,4,Spontaneous,39.08,198,97.67,7,88,87,71,82.6,High
AUD_4678,1880,40,Male,Beijing,Postgraduate,14,Spontaneous,35.42,88,115.99,14,54,63,67,60.599999999999994,Medium
AUD_4679,1805,37,Female,Guangdong,Postgraduate,5,Spontaneous,57.89,52,129.35,14,81,58,79,73.5,Medium
AUD_4680,1575,37,Female,Jiangsu,Undergraduate,9,Reading,80.8,193,122.39,14,89,76,98,87.80000000000001,High
AUD_4681,1324,29,Female,Sichuan,Undergraduate,8,Reading,74.15,117,159.65,5,75,93,60,75.9,High
AUD_4682,1391,30,Male,Sichuan,Postgraduate,9,Reading,75.69,62,113.2,5,63,68,51,60.9,Medium
AUD_4683,1929,19,Male,Shanghai,Undergraduate,13,Reading,51.38,69,167.28,6,67,74,78,72.4,Medium
AUD_4684,1687,38,Female,Henan,High School,7,Spontaneous,42.57,132,110.31,4,70,81,75,74.8,Medium
AUD_4685,1627,41,Male,Sichuan,Postgraduate,6,Reading,73.01,76,122.52,13,74,71,63,69.80000000000001,Medium
AUD_4686,1439,40,Male,Sichuan,Undergraduate,9,Spontaneous,75.53,179,130.3,5,69,78,77,74.1,Medium
AUD_4687,1203,33,Male,Zhejiang,High School,5,Reading,68.67,59,116.21,13,73,77,84,77.5,High
AUD_4688,1485,40,Male,Hubei,Postgraduate,12,Reading,22.25,138,158.97,5,52,93,55,65.2,Medium
AUD_4689,1832,23,Female,Sichuan,Postgraduate,9,Spontaneous,61.28,68,126.86,8,71,62,85,72.5,Medium
AUD_4690,1030,36,Male,Sichuan,High School,4,Reading,44.29,192,169.83,8,57,77,61,64.2,Medium
AUD_4691,1387,38,Female,Henan,Postgraduate,14,Spontaneous,33.73,152,176.72,2,95,52,83,78.5,High
AUD_4692,1624,30,Female,Guangdong,Undergraduate,14,Reading,68.61,96,167.38,13,95,79,55,78.2,High
AUD_4693,1876,34,Male,Hubei,Postgraduate,10,Spontaneous,38.8,65,137.04,4,78,60,86,75.0,High
AUD_4694,1433,40,Female,Guangdong,Undergraduate,14,Reading,83.9,130,135.88,10,56,51,86,63.5,Medium
AUD_4695,1836,26,Female,Henan,High School,8,Reading,40.87,181,109.43,7,55,99,57,68.8,Medium
AUD_4696,1925,34,Male,Beijing,High School,14,Spontaneous,58.86,162,143.3,7,55,99,86,77.5,High
AUD_4697,1375,19,Female,Beijing,Postgraduate,5,Spontaneous,77.94,115,175.75,5,61,58,89,68.5,Medium
AUD_4698,1343,36,Female,Sichuan,High School,5,Spontaneous,48.15,103,97.25,11,71,82,82,77.6,High
AUD_4699,1442,36,Female,Sichuan,High School,7,Reading,78.01,51,157.72,10,96,75,90,87.9,High
AUD_4700,1578,41,Female,Shanghai,Postgraduate,5,Reading,70.66,110,168.26,13,75,65,95,78.0,High
AUD_4701,1074,24,Female,Beijing,Undergraduate,8,Reading,84.46,64,178.8,4,74,74,80,75.8,High
AUD_4702,1556,39,Female,Zhejiang,Postgraduate,4,Reading,42.81,109,120.13,9,68,50,83,67.1,Medium
AUD_4703,1771,27,Female,Sichuan,Postgraduate,10,Reading,27.35,161,122.0,14,85,70,60,73.0,Medium
AUD_4704,1665,27,Female,Zhejiang,Undergraduate,13,Reading,50.12,92,110.68,7,84,69,85,79.8,High
AUD_4705,1154,44,Male,Sichuan,Undergraduate,14,Spontaneous,75.01,142,161.02,13,62,54,53,56.9,Low
AUD_4706,1429,37,Male,Henan,Undergraduate,13,Reading,51.53,79,102.6,3,74,66,66,69.2,Medium
AUD_4707,1362,26,Male,Zhejiang,Postgraduate,11,Reading,38.34,112,114.1,4,97,89,65,85.0,High
AUD_4708,1447,34,Female,Jiangsu,Undergraduate,9,Spontaneous,21.93,73,116.57,2,94,87,79,87.4,High
AUD_4709,1986,44,Female,Zhejiang,High School,5,Spontaneous,41.91,63,123.74,4,81,50,88,73.8,Medium
AUD_4710,1233,32,Female,Hubei,Undergraduate,13,Spontaneous,69.94,77,127.95,5,79,62,93,78.1,High
AUD_4711,1562,19,Male,Beijing,High School,12,Spontaneous,30.33,191,140.31,7,70,67,98,77.5,High
AUD_4712,1817,21,Male,Sichuan,Undergraduate,6,Spontaneous,43.86,157,175.35,11,91,53,54,68.5,Medium
AUD_4713,1261,36,Male,Beijing,High School,14,Reading,21.42,83,112.26,8,94,96,89,93.10000000000001,High
AUD_4714,1826,34,Female,Hubei,High School,12,Reading,70.52,127,160.13,4,89,63,86,80.3,High
AUD_4715,1124,22,Male,Hubei,High School,4,Spontaneous,81.65,61,150.88,12,93,97,92,93.89999999999999,High
AUD_4716,1910,24,Male,Zhejiang,High School,11,Spontaneous,59.8,110,100.44,14,57,54,75,61.5,Medium
AUD_4717,1244,35,Female,Guangdong,High School,7,Reading,21.81,154,162.93,8,90,82,77,83.69999999999999,High
AUD_4718,1541,38,Male,Guangdong,Undergraduate,14,Spontaneous,35.23,89,98.16,14,91,75,68,79.3,High
AUD_4719,1937,39,Female,Hubei,Postgraduate,4,Reading,50.69,197,156.5,5,56,53,70,59.3,Low
AUD_4720,1484,44,Male,Guangdong,Postgraduate,12,Reading,61.13,56,154.42,2,52,79,77,67.6,Medium
AUD_4721,1121,24,Female,Sichuan,Postgraduate,8,Spontaneous,54.74,128,152.05,2,86,66,68,74.6,Medium
AUD_4722,1124,34,Female,Shanghai,Postgraduate,9,Reading,84.11,170,114.9,9,52,77,85,69.4,Medium
AUD_4723,1548,24,Female,Jiangsu,Postgraduate,4,Reading,85.7,122,141.6,11,67,55,60,61.3,Medium
AUD_4724,1169,21,Female,Zhejiang,High School,3,Reading,27.5,117,158.54,8,91,76,68,79.6,High
AUD_4725,1123,25,Female,Shanghai,Undergraduate,9,Reading,29.69,80,147.38,5,58,85,54,64.9,Medium
AUD_4726,1868,30,Male,Guangdong,High School,3,Spontaneous,45.06,119,162.39,2,73,56,51,61.3,Medium
AUD_4727,1034,21,Female,Zhejiang,Undergraduate,5,Spontaneous,49.49,96,151.91,7,56,50,74,59.60000000000001,Low
AUD_4728,1086,23,Female,Shanghai,Undergraduate,6,Spontaneous,61.02,107,114.7,12,82,59,75,73.0,Medium
AUD_4729,1645,42,Female,Beijing,Undergraduate,4,Spontaneous,74.12,199,103.78,13,74,62,79,71.9,Medium
AUD_4730,1707,22,Female,Guangdong,Undergraduate,9,Spontaneous,29.5,73,146.88,12,91,90,66,83.2,High
AUD_4731,1785,29,Male,Henan,Postgraduate,7,Reading,76.18,83,158.38,11,83,81,70,78.5,High
AUD_4732,1200,21,Female,Shanghai,Undergraduate,3,Reading,62.7,112,102.81,8,87,63,69,74.4,Medium
AUD_4733,1368,41,Male,Henan,Undergraduate,14,Reading,88.66,196,105.73,7,70,82,67,72.69999999999999,Medium
AUD_4734,1796,26,Female,Sichuan,Postgraduate,14,Reading,65.58,73,91.09,13,87,79,96,87.3,High
AUD_4735,1076,21,Female,Beijing,High School,10,Spontaneous,70.13,113,137.86,7,89,58,65,72.5,Medium
AUD_4736,1058,36,Male,Guangdong,High School,12,Spontaneous,33.66,197,138.81,9,67,55,77,66.39999999999999,Medium
AUD_4737,1430,41,Male,Jiangsu,High School,9,Reading,73.82,165,135.01,7,88,59,61,71.2,Medium
AUD_4738,1637,31,Male,Hubei,High School,6,Spontaneous,25.55,147,118.44,3,99,60,89,84.3,High
AUD_4739,1499,22,Female,Guangdong,Undergraduate,4,Reading,65.96,76,128.5,8,82,88,55,75.7,High
AUD_4740,1912,35,Male,Henan,Postgraduate,9,Reading,23.89,93,158.96,14,77,69,73,73.4,Medium
AUD_4741,1108,27,Female,Sichuan,Postgraduate,13,Spontaneous,28.07,142,106.36,11,74,74,99,81.5,High
AUD_4742,1735,42,Male,Jiangsu,High School,4,Spontaneous,27.55,114,108.14,14,63,61,92,71.1,Medium
AUD_4743,1277,36,Male,Jiangsu,Postgraduate,8,Spontaneous,23.67,168,150.03,5,69,71,55,65.4,Medium
AUD_4744,1067,29,Female,Jiangsu,Undergraduate,3,Reading,42.48,103,168.02,12,88,61,66,73.3,Medium
AUD_4745,1068,35,Male,Zhejiang,High School,9,Spontaneous,89.6,169,120.64,12,69,63,91,73.8,Medium
AUD_4746,1164,34,Male,Zhejiang,Undergraduate,9,Reading,44.38,56,173.95,4,56,91,68,70.1,Medium
AUD_4747,1488,41,Female,Henan,Undergraduate,14,Spontaneous,73.25,103,95.19,9,53,97,96,79.1,High
AUD_4748,1304,28,Female,Hubei,Undergraduate,6,Reading,29.26,92,100.67,11,80,85,97,86.6,High
AUD_4749,1908,20,Female,Jiangsu,Undergraduate,6,Spontaneous,51.81,69,131.4,13,79,63,77,73.6,Medium
AUD_4750,1673,40,Male,Hubei,Undergraduate,12,Reading,32.96,133,155.11,13,86,51,78,73.1,Medium
AUD_4751,1364,34,Male,Beijing,High School,7,Reading,33.45,92,123.38,6,70,51,98,72.69999999999999,Medium
AUD_4752,1853,18,Male,Jiangsu,Undergraduate,4,Spontaneous,26.98,176,139.93,5,50,92,56,64.39999999999999,Medium
AUD_4753,1820,32,Male,Shanghai,High School,11,Reading,50.24,85,92.57,12,52,92,68,68.8,Medium
AUD_4754,1378,26,Male,Jiangsu,Postgraduate,12,Spontaneous,25.29,115,131.57,5,62,55,57,58.39999999999999,Low
AUD_4755,1342,32,Female,Henan,Undergraduate,6,Spontaneous,83.69,170,111.83,6,56,74,57,61.7,Medium
AUD_4756,1946,41,Male,Zhejiang,Undergraduate,13,Spontaneous,51.35,58,136.47,13,55,52,54,53.8,Low
AUD_4757,1898,20,Female,Zhejiang,Postgraduate,11,Reading,78.7,132,137.32,5,55,72,92,71.19999999999999,Medium
AUD_4758,1553,39,Male,Shanghai,High School,5,Spontaneous,88.56,128,157.78,4,83,58,83,75.5,High
AUD_4759,1353,44,Female,Shanghai,Undergraduate,11,Reading,67.44,70,138.59,5,81,80,99,86.1,High
AUD_4760,1415,36,Male,Guangdong,Postgraduate,3,Spontaneous,83.11,65,145.28,11,65,77,70,70.1,Medium
AUD_4761,1108,30,Male,Beijing,Postgraduate,9,Spontaneous,29.48,75,137.67,14,87,74,53,72.9,Medium
AUD_4762,1562,29,Female,Beijing,Undergraduate,6,Reading,78.1,78,179.13,14,57,84,93,75.9,High
AUD_4763,1761,37,Male,Henan,High School,9,Reading,38.99,147,161.25,6,70,50,85,68.5,Medium
AUD_4764,1496,18,Female,Henan,High School,12,Spontaneous,53.08,120,158.01,13,60,51,54,55.5,Low
AUD_4765,1340,38,Male,Henan,Undergraduate,8,Reading,65.26,192,146.45,3,99,64,98,88.19999999999999,High
AUD_4766,1941,34,Male,Henan,Postgraduate,6,Spontaneous,83.25,66,137.55,8,72,92,72,78.0,High
AUD_4767,1382,30,Female,Henan,Undergraduate,6,Reading,83.77,186,121.03,6,55,89,68,69.1,Medium
AUD_4768,1532,18,Male,Henan,High School,10,Reading,26.45,81,160.56,10,95,65,91,84.8,High
AUD_4769,1299,27,Female,Beijing,Postgraduate,9,Spontaneous,45.52,115,107.06,7,64,72,95,75.7,High
AUD_4770,1138,32,Male,Sichuan,Undergraduate,6,Reading,75.52,108,93.29,12,60,98,64,72.6,Medium
AUD_4771,1358,44,Male,Zhejiang,Postgraduate,13,Spontaneous,69.22,160,152.84,2,76,84,63,74.5,Medium
AUD_4772,1835,44,Male,Beijing,High School,8,Spontaneous,21.84,132,103.04,10,64,57,97,71.8,Medium
AUD_4773,1498,24,Male,Henan,High School,8,Reading,51.49,159,171.34,6,94,56,57,71.5,Medium
AUD_4774,1384,39,Male,Guangdong,High School,3,Spontaneous,78.05,108,159.36,10,87,70,58,73.2,Medium
AUD_4775,1603,35,Male,Guangdong,Undergraduate,4,Reading,71.64,79,144.2,2,53,84,89,73.10000000000001,Medium
AUD_4776,1958,33,Male,Beijing,Postgraduate,6,Reading,48.83,60,118.25,3,63,88,60,69.6,Medium
AUD_4777,1279,31,Female,Shanghai,Undergraduate,8,Spontaneous,71.46,168,147.41,4,94,86,93,91.30000000000001,High
AUD_4778,1636,44,Male,Guangdong,Undergraduate,8,Reading,58.58,143,132.92,13,59,82,95,76.7,High
AUD_4779,1482,35,Male,Hubei,Undergraduate,3,Spontaneous,83.88,51,116.2,6,78,86,67,77.1,High
AUD_4780,1908,44,Male,Shanghai,Undergraduate,10,Spontaneous,61.1,80,175.06,7,61,84,81,73.9,Medium
AUD_4781,1110,24,Female,Hubei,Postgraduate,4,Reading,48.05,112,104.57,6,89,67,93,83.6,High
AUD_4782,1865,34,Female,Zhejiang,Postgraduate,7,Reading,80.4,166,157.8,2,69,68,85,73.5,Medium
AUD_4783,1138,35,Male,Sichuan,Undergraduate,6,Spontaneous,23.49,176,162.0,5,86,59,94,80.3,High
AUD_4784,1995,29,Male,Guangdong,Undergraduate,7,Spontaneous,83.04,85,175.66,7,51,53,70,57.3,Low
AUD_4785,1434,25,Male,Shanghai,High School,7,Spontaneous,68.74,89,139.45,5,69,79,76,74.1,Medium
AUD_4786,1508,39,Female,Henan,High School,12,Reading,85.84,72,138.14,5,61,94,97,81.7,High
AUD_4787,1272,19,Male,Hubei,Postgraduate,10,Reading,37.54,67,172.83,6,87,82,91,86.7,High
AUD_4788,1098,24,Female,Beijing,High School,12,Spontaneous,68.64,128,162.1,9,79,53,70,68.5,Medium
AUD_4789,1763,21,Male,Hubei,Postgraduate,9,Reading,76.66,83,158.73,6,96,58,60,73.80000000000001,Medium
AUD_4790,1849,35,Female,Hubei,Postgraduate,14,Spontaneous,69.15,156,161.02,8,67,66,93,74.5,Medium
AUD_4791,1103,23,Female,Zhejiang,Postgraduate,11,Reading,34.72,98,134.39,9,99,92,99,96.9,High
AUD_4792,1213,44,Male,Jiangsu,High School,14,Spontaneous,39.29,111,93.73,7,59,88,83,74.9,Medium
AUD_4793,1760,26,Male,Jiangsu,High School,13,Spontaneous,59.67,91,107.84,7,56,73,54,60.5,Medium
AUD_4794,1663,44,Male,Beijing,Postgraduate,3,Spontaneous,51.27,73,147.87,3,91,88,77,85.89999999999999,High
AUD_4795,1761,26,Male,Zhejiang,Postgraduate,8,Spontaneous,71.46,126,125.65,14,54,62,59,57.900000000000006,Low
AUD_4796,1786,31,Male,Zhejiang,Undergraduate,8,Spontaneous,46.51,144,144.61,14,97,75,97,90.4,High
AUD_4797,1164,25,Male,Henan,Postgraduate,4,Spontaneous,80.16,132,139.65,11,78,68,61,69.9,Medium
AUD_4798,1998,36,Male,Zhejiang,Postgraduate,13,Reading,50.23,142,129.48,6,84,66,90,80.4,High
AUD_4799,1852,20,Female,Zhejiang,Undergraduate,10,Spontaneous,22.8,71,111.13,2,88,99,52,80.5,High
AUD_4800,1519,35,Male,Jiangsu,Postgraduate,8,Spontaneous,21.22,154,154.71,10,61,79,50,63.1,Medium
AUD_4801,1283,22,Male,Shanghai,Postgraduate,13,Spontaneous,65.27,134,171.81,8,59,75,86,71.9,Medium
AUD_4802,1516,31,Female,Zhejiang,Postgraduate,12,Spontaneous,57.84,110,159.3,3,86,62,89,79.7,High
AUD_4803,1656,21,Male,Shanghai,Undergraduate,11,Spontaneous,57.99,118,100.8,7,51,98,98,79.19999999999999,High
AUD_4804,1612,24,Male,Hubei,High School,12,Reading,75.3,55,138.42,11,52,67,50,55.9,Low
AUD_4805,1163,37,Male,Hubei,Postgraduate,7,Spontaneous,46.3,134,165.18,10,63,70,62,64.8,Medium
AUD_4806,1885,42,Male,Zhejiang,Undergraduate,9,Spontaneous,89.68,163,143.19,13,96,83,87,89.4,High
AUD_4807,1658,29,Female,Guangdong,Postgraduate,8,Spontaneous,86.19,188,129.56,6,69,96,64,75.6,High
AUD_4808,1063,19,Female,Sichuan,Undergraduate,13,Spontaneous,20.91,73,115.61,4,94,58,56,71.8,Medium
AUD_4809,1090,28,Male,Guangdong,Postgraduate,7,Reading,82.7,128,119.74,12,98,79,79,86.60000000000001,High
AUD_4810,1116,31,Male,Hubei,Undergraduate,8,Reading,67.64,159,111.79,11,53,78,73,66.5,Medium
AUD_4811,1865,39,Female,Sichuan,High School,6,Spontaneous,55.15,153,107.62,12,75,78,57,70.5,Medium
AUD_4812,1266,40,Male,Guangdong,High School,5,Spontaneous,60.79,100,143.0,5,96,95,52,82.5,High
AUD_4813,1821,33,Female,Zhejiang,High School,3,Reading,78.93,68,135.84,4,64,68,64,65.2,Medium
AUD_4814,1684,37,Female,Shanghai,Postgraduate,3,Spontaneous,86.57,180,156.13,2,58,57,85,65.8,Medium
AUD_4815,1558,23,Female,Sichuan,Undergraduate,8,Reading,59.22,180,117.71,11,52,93,90,75.7,High
AUD_4816,1139,40,Male,Jiangsu,Postgraduate,11,Spontaneous,32.69,177,131.47,12,51,66,92,67.8,Medium
AUD_4817,1245,21,Male,Beijing,Postgraduate,10,Reading,64.78,141,151.23,14,88,61,63,72.4,Medium
AUD_4818,1660,32,Male,Sichuan,Undergraduate,14,Reading,25.34,80,176.69,8,90,64,76,78.0,High
AUD_4819,1757,41,Female,Sichuan,Postgraduate,4,Spontaneous,64.46,155,121.4,9,79,54,79,71.5,Medium
AUD_4820,1394,42,Male,Jiangsu,Undergraduate,11,Spontaneous,76.6,173,116.84,3,86,83,90,86.3,High
AUD_4821,1486,18,Male,Zhejiang,Undergraduate,10,Spontaneous,44.73,162,130.44,9,66,99,93,84.0,High
AUD_4822,1475,24,Female,Guangdong,High School,14,Spontaneous,24.98,185,155.15,13,52,52,86,62.2,Medium
AUD_4823,1516,42,Male,Guangdong,High School,11,Reading,68.46,66,176.54,10,58,54,55,55.900000000000006,Low
AUD_4824,1976,29,Male,Hubei,High School,6,Reading,43.75,148,138.29,8,57,83,68,68.1,Medium
AUD_4825,1183,27,Male,Shanghai,Undergraduate,11,Spontaneous,37.44,149,163.12,12,58,58,86,66.4,Medium
AUD_4826,1019,22,Female,Zhejiang,High School,4,Reading,68.24,153,131.8,2,66,73,50,63.3,Medium
AUD_4827,1936,29,Male,Jiangsu,Undergraduate,3,Spontaneous,87.87,94,93.59,5,73,54,74,67.60000000000001,Medium
AUD_4828,1557,35,Female,Zhejiang,Postgraduate,11,Spontaneous,72.17,146,170.48,8,57,76,59,63.3,Medium
AUD_4829,1523,27,Female,Zhejiang,High School,12,Spontaneous,54.39,109,116.09,7,63,98,95,83.1,High
AUD_4830,1581,23,Female,Guangdong,Undergraduate,10,Reading,62.04,163,102.48,12,65,69,75,69.2,Medium
AUD_4831,1528,29,Male,Jiangsu,Undergraduate,9,Spontaneous,29.96,70,179.65,9,67,96,72,77.19999999999999,High
AUD_4832,1882,24,Male,Henan,Undergraduate,10,Reading,76.92,161,121.27,7,98,94,66,87.2,High
AUD_4833,1146,35,Male,Beijing,Undergraduate,14,Spontaneous,62.3,198,102.29,11,73,90,79,79.9,High
AUD_4834,1665,19,Female,Sichuan,High School,3,Reading,87.61,174,118.04,7,88,51,76,73.3,Medium
AUD_4835,1303,27,Female,Guangdong,High School,11,Reading,88.56,77,136.25,11,96,72,60,78.0,High
AUD_4836,1619,32,Male,Jiangsu,High School,14,Reading,44.82,130,97.92,7,76,83,53,71.19999999999999,Medium
AUD_4837,1747,29,Female,Shanghai,Undergraduate,12,Reading,89.2,131,121.74,8,77,78,67,74.3,Medium
AUD_4838,1819,43,Male,Sichuan,Postgraduate,13,Spontaneous,86.98,95,150.2,6,56,92,68,70.4,Medium
AUD_4839,1863,34,Male,Sichuan,Undergraduate,11,Reading,64.79,93,172.43,13,83,84,85,83.9,High
AUD_4840,1581,21,Male,Henan,Postgraduate,14,Reading,43.34,138,125.77,12,76,79,93,82.0,High
AUD_4841,1694,24,Male,Henan,High School,13,Spontaneous,72.73,167,140.81,10,83,52,95,77.30000000000001,High
AUD_4842,1761,26,Male,Guangdong,Undergraduate,11,Reading,38.99,169,147.25,8,88,59,99,82.60000000000001,High
AUD_4843,1227,36,Male,Hubei,Undergraduate,8,Spontaneous,64.09,112,96.37,2,68,83,75,74.6,Medium
AUD_4844,1101,44,Male,Shanghai,High School,6,Reading,21.72,126,120.8,12,55,50,50,52.0,Low
AUD_4845,1586,40,Female,Guangdong,Undergraduate,4,Spontaneous,64.0,137,151.58,13,79,55,69,68.8,Medium
AUD_4846,1416,24,Male,Zhejiang,Postgraduate,13,Reading,86.61,189,156.21,13,77,55,60,65.3,Medium
AUD_4847,1957,40,Female,Hubei,Postgraduate,6,Reading,36.46,127,122.04,10,61,92,74,74.2,Medium
AUD_4848,1215,19,Female,Jiangsu,Postgraduate,9,Reading,74.47,113,90.61,12,64,65,68,65.5,Medium
AUD_4849,1406,23,Male,Henan,Undergraduate,3,Reading,40.54,53,90.62,7,94,50,81,76.9,High
AUD_4850,1398,35,Female,Shanghai,Undergraduate,11,Spontaneous,69.55,132,138.43,12,88,54,50,66.4,Medium
AUD_4851,1922,23,Female,Sichuan,Postgraduate,5,Reading,69.0,55,139.63,9,88,74,50,72.4,Medium
AUD_4852,1714,30,Female,Guangdong,Undergraduate,6,Spontaneous,32.93,140,140.01,10,64,76,52,64.0,Medium
AUD_4853,1703,43,Male,Henan,Postgraduate,14,Spontaneous,61.8,71,154.96,12,85,91,95,89.8,High
AUD_4854,1760,36,Male,Sichuan,High School,7,Spontaneous,80.14,194,172.91,12,52,87,89,73.6,Medium
AUD_4855,1498,19,Male,Shanghai,Postgraduate,14,Spontaneous,46.78,78,179.12,3,50,92,81,71.89999999999999,Medium
AUD_4856,1753,29,Male,Henan,High School,5,Reading,69.72,194,153.1,3,56,75,96,73.7,Medium
AUD_4857,1464,32,Male,Henan,High School,6,Reading,67.21,51,136.26,6,58,65,85,68.2,Medium
AUD_4858,1690,31,Female,Sichuan,High School,7,Reading,38.03,81,102.69,6,50,94,92,75.8,High
AUD_4859,1948,23,Female,Guangdong,Postgraduate,14,Reading,84.31,199,124.58,13,54,93,57,66.6,Medium
AUD_4860,1973,35,Male,Hubei,Postgraduate,3,Reading,59.45,152,141.52,11,96,99,79,91.80000000000001,High
AUD_4861,1730,22,Female,Guangdong,Undergraduate,11,Reading,44.87,181,179.98,11,85,75,88,82.9,High
AUD_4862,1081,35,Female,Beijing,Undergraduate,12,Spontaneous,31.51,166,101.43,3,59,94,83,76.69999999999999,High
AUD_4863,1603,20,Female,Henan,High School,12,Spontaneous,53.14,190,161.38,11,51,86,57,63.3,Medium
AUD_4864,1946,20,Female,Sichuan,Postgraduate,6,Reading,71.11,110,179.9,5,72,77,74,74.1,Medium
AUD_4865,1686,39,Male,Beijing,Undergraduate,11,Reading,63.65,113,162.48,10,88,77,75,80.8,High
AUD_4866,1750,39,Male,Hubei,Undergraduate,6,Reading,70.89,126,159.04,5,78,79,76,77.7,High
AUD_4867,1771,27,Male,Beijing,Undergraduate,3,Spontaneous,75.42,82,113.28,2,68,62,68,66.19999999999999,Medium
AUD_4868,1902,36,Female,Sichuan,Postgraduate,14,Reading,50.87,147,90.3,6,87,74,72,78.6,High
AUD_4869,1364,20,Female,Shanghai,Undergraduate,7,Reading,56.41,175,110.34,3,96,94,90,93.60000000000001,High
AUD_4870,1162,29,Male,Zhejiang,High School,11,Reading,89.05,110,161.08,7,69,68,65,67.5,Medium
AUD_4871,1047,33,Male,Hubei,Postgraduate,5,Spontaneous,87.76,81,99.66,2,61,62,57,60.099999999999994,Medium
AUD_4872,1510,34,Female,Guangdong,Undergraduate,7,Spontaneous,49.04,188,116.65,8,60,60,79,65.7,Medium
AUD_4873,1328,24,Male,Jiangsu,Undergraduate,5,Reading,67.96,67,140.63,8,84,97,57,79.8,High
AUD_4874,1839,30,Male,Hubei,Postgraduate,14,Spontaneous,38.73,94,142.18,5,98,72,60,78.8,High
